"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"WarrantyExpirationDate";"InstallDate";"Note"
"14296000296";"109559";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400ED2";"2018-05-04";"2018-05-04";
"14296000297";"111860";"Maintenance";"Equipamento Usado - com avarias";"CISCO";"SPA502G";"";"Ramal";"estoque@callink.com.br";"CCQ161605DE";"2018-05-04";"2018-05-04";
"14296000298";"108448";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902M3";"2018-05-04";"2018-05-04";
"14296000299";"108393";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902P4";"2018-05-04";"2018-05-04";
"14296000300";"112347";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ161704UE";"2018-05-04";"2018-05-04";
"14296000301";"109221";"Estoque";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"estoque@callink.com.br";"CBT15360470";"2018-05-04";"2018-05-04";
"14296000302";"108411";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150400HL";"2018-05-04";"2018-05-04";
"14296000303";"109204";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT153604IA";"2018-05-04";"2018-05-04";
"14296000304";"112459";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ1617053O";"2018-05-04";"2018-05-04";
"14296000305";"111066";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15440999";"2018-05-04";"2018-05-04";
"14296000306";"112349";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ1616057I";"2018-05-04";"2018-05-04";
"14296000307";"109551";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EHL";"2018-05-04";"2018-05-04";
"14296000308";"108414";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150400PF";"2018-05-04";"2018-05-04";
"14296000309";"127363";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ190206TZ";"2018-05-04";"2018-05-04";
"14296000310";"112425";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15430CO0";"2018-05-04";"2018-05-04";
"14296000311";"108422";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902NS";"2018-05-05";"2018-05-05";
"14296000312";"105779";"Estoque";"Equipamento Usado - em bom estado";"LINKSYS";"SPA922";"";"Ramal";"estoque@callink.com.br";"4MK00K200211";"2018-05-05";"2018-05-05";
"14296000313";"132560";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ16170535";"2018-05-05";"2018-05-05";
"14296000314";"112466";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EGE";"2018-05-05";"2018-05-05";
"14296000315";"111069";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15430CLN";"2018-05-05";"2018-05-05";
"14296000316";"108427";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902NU";"2018-05-05";"2018-05-05";
"14296000317";"127350";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19030G3V";"2018-05-05";"2018-05-05";
"14296000318";"108832";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902M5";"2018-05-07";"2018-05-07";
"14296000319";"109191";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT153604IL";"2018-05-07";"2018-05-07";
"14296000320";"132467";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15430CMP";"2018-05-07";"2018-05-07";
"14296000321";"109380";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EF0";"2018-05-07";"2018-05-07";
"14296000322";"108470";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT1504017H";"2018-05-07";"2018-05-07";
"14296000323";"132460";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18490KJM";"2018-05-07";"2018-05-07";
"14296000324";"132463";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ210203ZI";"2018-05-07";"2018-05-07";
"14296000325";"109358";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E1Y";"2018-05-07";"2018-05-07";
"14296000326";"109483";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E2A";"2018-05-07";;
"14296000327";"127361";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ190206UV";"2018-05-07";"2018-05-07";
"14296000328";"132468";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IDP";"2018-05-07";"2018-05-07";
"14296000329";"132458";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IAO";"2018-05-07";"2018-05-07";
"14296000330";"109526";"Estoque";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"estoque@callink.com.br";"CBT15400E7Q";"2018-05-07";"2018-05-07";
"14296000331";"132453";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT154702YG";"2018-05-07";"2018-05-07";
"14296000332";"109546";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EE4";"2018-05-07";"2018-05-07";
"14296000333";"108815";"Production";"Equipamento Usado - em bom estado";"CISCO";"";"";"Ramal";"";"CBT150902HI";"2018-05-07";"2018-05-07";
"14296000334";"111078";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15430CNO";"2018-05-07";"2018-05-07";
"14296000335";"127369";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ191403I2";"2018-05-07";"2018-05-07";
"14296000336";"109392";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E17";"2018-05-07";"2018-05-07";
"14296000337";"132434";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IDK";"2018-05-07";"2018-05-07";
"14296000338";"109384";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E0A";"2018-05-07";"2018-05-07";
"14296000339";"109503";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E7Z";"2018-05-07";"2018-05-07";
"14296000340";"109569";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EE2";"2018-05-07";"2018-05-07";
"14296000341";"112448";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT1544094V";"2018-05-07";"2018-05-07";
"14296000342";"108429";"Maintenance";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"estoque@callink.com.br";"CBT150902KA";"2018-05-07";"2018-05-07";
"14296000343";"108509";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902E3";"2018-05-07";"2018-05-07";
"14296000344";"112351";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ161605CL";"2018-05-07";"2018-05-07";
"14296000345";"109574";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EEP";"2018-05-07";"2018-05-07";
"14296000346";"109486";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400EHJ";"2018-05-07";"2018-05-07";
"14296000347";"132433";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ161604RF";"2018-05-07";"2018-05-07";
"14296000348";"114575";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ17350C04";"2018-05-07";"2018-05-07";
"14296000349";"123546";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19410UFT";"2018-05-07";"2018-05-07";
"14296000350";"132450";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IEW";"2018-05-07";"2018-05-07";
"14296000351";"132411";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ20510HH4";"2018-05-07";"2018-05-07";
"14296000352";"132417";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT154408YN";"2018-05-07";"2018-05-07";
"14296000353";"132426";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18240GTI";"2018-05-07";"2018-05-07";
"14296000354";"122648";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IF8";"2018-05-07";"2018-05-07";
"14296000355";"127359";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ190206X8";"2018-05-07";"2018-05-07";
"14296000356";"109375";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E28";"2018-05-07";"2018-05-07";
"14296000357";"122653";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19120AL1";"2018-05-07";"2018-05-07";
"14296000358";"127331";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ185101AF";"2018-05-08";"2018-05-08";
"14296000359";"132425";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18490KRI";"2018-05-08";"2018-05-08";
"14296000360";"132427";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310HF4";"2018-05-08";"2018-05-08";
"14296000361";"132429";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ20411CPF";"2018-05-08";"2018-05-08";
"14296000362";"112436";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ161604OV";"2018-05-08";"2018-05-08";
"14296000363";"132406";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18500FCY";"2018-05-08";"2018-05-08";
"14296000364";"122640";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA504G";"";"Ramal";"";"CCQ18310IFS";"2018-05-08";"2018-05-08";
"14296000365";"132404";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18250EYE";"2018-05-08";"2018-05-08";
"14296000366";"132403";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18500FCI";"2018-05-08";"2018-05-08";
"14296000367";"108441";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902FK";"2018-05-08";"2018-05-08";
"14296000368";"114573";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ17350BZH";"2018-05-08";"2018-05-08";
"14296000369";"132401";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ16490P30";"2018-05-08";"2018-05-08";
"14296000370";"132399";"Production";"Equipamento Usado - em bom estado";"CISCO";"";"";"Ramal";"";"CCQ18310HIQ";"2018-05-08";"2018-05-08";
"14296000371";"109208";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT153604FB";"2018-05-08";"2018-05-08";
"14296000372";"132398";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18280MEQ";"2018-05-08";"2018-05-08";
"14296000373";"122651";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19120A10";"2018-05-08";"2018-05-08";
"14296000374";"132409";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ20510HID";"2018-05-08";"2018-05-08";
"14296000375";"108385";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT150902OZ";"2018-05-08";"2018-05-08";
"14296000376";"132390";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18490KF9";"2018-05-08";"2018-05-08";
"14296000377";"123555";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19440VQH";"2018-05-08";"2018-05-08";
"14296000378";"132389";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ210403WW";"2018-05-08";"2018-05-08";
"14296000379";"132380";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ210404TX";"2018-05-08";"2018-05-08";
"14296000380";"123561";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19440VPO";"2018-05-08";"2018-05-08";
"14296000381";"132384";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"UCCQ18470CHZ";"2018-05-08";"2018-05-08";
"14296000382";"132386";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IEC";"2018-05-08";"2018-05-08";
"14296000383";"114594";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ174102QS";"2018-05-08";"2018-05-08";
"14296000384";"132383";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ21020404";"2018-05-08";"2018-05-08";
"14296000385";"132370";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ185101AJ";"2018-05-08";"2018-05-08";
"14296000386";"126990";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18330GT4";"2018-05-08";"2018-05-08";
"14296000387";"109395";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15400E0H";"2018-05-08";"2018-05-08";
"14296000388";"108443";"Maintenance";"Equipamento Usado - com avarias";"CISCO";"SPA502G";"";"Ramal";"estoque@callink.com.br";"CBT150904HU";"2018-05-08";"2018-05-08";
"14296000389";"132378";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18240GUC";"2018-05-08";"2018-05-08";
"14296000390";"109023";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT153503HL";"2018-05-08";"2018-05-08";
"14296000391";"112420";"Maintenance";"Equipamento Usado - com avarias";"CISCO";"SPA502G";"";"Ramal";"estoque@callink.com.br";"CCQ161604P3";"2018-05-08";"2018-05-08";
"14296000392";"127329";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ1851019L";"2018-05-08";"2018-05-08";
"14296000393";"112427";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CBT15430COD";"2018-05-08";"2018-05-08";
"14296000394";"127365";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ191403HR";"2018-05-08";"2018-05-08";
"14296000395";"132374";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA504G";"";"Ramal";"";"CCQ20480X22";"2018-05-08";"2018-05-08";
"14296000396";"132373";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ18310IFR";"2018-05-08";"2018-05-08";
"14296000397";"122644";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"CCQ19210C3U";"2018-05-08";"2018-05-08";
"14296000398";"132368";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ025000EL";"2018-05-08";"2018-05-08";
"14296000399";"109653";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ522609D5";"2018-05-08";"2018-05-08";
"14296000400";"132350";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA504G";"";"Ramal";"";"CCQ20510HEC";"2018-05-08";"2018-05-08";
"14296000401";"132351";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA504G";"";"Ramal";"";"CCQ18310HI6";"2018-05-08";"2018-05-08";
"14296000402";"132945";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA504G";"";"Ramal";"";"CCQ20510HGL";"2018-05-10";"2018-05-10";
"14296000403";"132944";"Estoque";"Equipamento Usado - em bom estado";"AUDIO CODES";"420HD";"";"Ramal";"estoque@callink.com.br";"SC4750746";"2018-05-10";"2018-05-10";
"14296000404";"132937";"Production";"Equipamento Usado - em bom estado";"AUDIO CODES";"420HD";"";"Ramal";"";"SC4750951";"2018-05-10";"2018-05-10";
"14296000405";"132956";"Estoque";"Equipamento Usado - em bom estado";"AUDIO CODES";"420HD";"";"Ramal";"estoque@callink.com.br";"SC4750602";"2018-05-10";"2018-05-10";
"14296000406";"132936";"Production";"Equipamento Usado - em bom estado";"AUDIO CODES";"420HD";"";"Ramal";"";"SC4750731";"2018-05-10";"2018-05-10";
"14296000407";"113923";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600UN";"2018-05-10";"2018-05-10";
"14296000408";"112107";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ52260905";"2018-05-10";"2018-05-10";
"14296000409";"109686";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4926088U";"2018-05-10";"2018-05-10";
"14296000410";"129213";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ4320036C";"2018-05-10";"2018-05-10";
"14296000411";"109702";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160B04";"2018-05-10";"2018-05-10";
"14296000412";"109701";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160BAR";"2018-05-10";"2018-05-10";
"14296000413";"109703";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160B9B";"2018-05-10";"2018-05-10";
"14296000414";"132917";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ2155082K";"2018-05-10";"2018-05-10";
"14296000415";"132918";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226085T";"2018-05-10";"2018-05-10";
"14296000416";"109751";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160AFD";"2018-05-10";"2018-05-10";
"14296000417";"109774";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160BBB";"2018-05-10";"2018-05-10";
"14296000418";"132927";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226085Z";"2018-05-10";"2018-05-10";
"14296000419";"109750";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160B9Y";"2018-05-10";"2018-05-10";
"14296000420";"132920";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522609DW";"2018-05-10";"2018-05-10";
"14296000421";"132925";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"700458532";"2018-05-10";"2018-05-10";
"14296000422";"113662";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222604B5";"2018-05-11";"2018-05-11";
"14296000423";"113765";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ150602AQ";"2018-05-11";"2018-05-11";
"14296000424";"113504";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601P5";"2018-05-11";"2018-05-11";
"14296000425";"132909";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ3957035W";"2018-05-11";"2018-05-11";
"14296000426";"113665";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ233500RY";"2018-05-11";"2018-05-11";
"14296000427";"132913";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ243500BL";"2018-05-11";"2018-05-11";
"14296000428";"114014";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600VG";"2018-05-11";"2018-05-11";
"14296000429";"113683";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2166088K";"2018-05-11";"2018-05-11";
"14296000430";"132906";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ24250BD5";"2018-05-11";"2018-05-11";
"14296000431";"113617";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602SY";"2018-05-11";"2018-05-11";
"14296000432";"113837";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ425605GC";"2018-05-11";"2018-05-11";
"14296000433";"132904";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608X7";"2018-05-11";"2018-05-11";
"14296000434";"129341";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ2200050L";"2018-05-11";"2018-05-11";
"14296000435";"113637";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601ND";"2018-05-11";"2018-05-11";
"14296000436";"132923";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ425606GF";"2018-05-11";"2018-05-11";
"14296000437";"114069";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ423500EP";"2018-05-11";"2018-05-11";
"14296000438";"113921";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600TV";"2018-05-11";"2018-05-11";
"14296000439";"125624";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"10WZ13251275";"2018-05-11";"2018-05-11";
"14296000440";"125687";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ451604QP";"2018-05-11";"2018-05-11";
"14296000441";"125599";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ440602YJ";"2018-05-11";"2018-05-11";
"14296000442";"125671";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2206026L";"2018-05-11";"2018-05-11";
"14296000443";"132886";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ452602HJ";"2018-05-11";"2018-05-11";
"14296000444";"125559";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ376505VT";"2018-05-11";"2018-05-11";
"14296000445";"132880";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Monitor";"";"11WZ452602L9";"2018-05-11";"2018-05-11";
"14296000446";"132879";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142602NA";"2018-05-11";"2018-05-11";
"14296000447";"132878";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608P0";"2018-05-11";"2018-05-11";
"14296000448";"125623";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"10WZ13250504";"2018-05-11";"2018-05-11";
"14296000449";"113663";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ243500AC";"2018-05-11";"2018-05-11";
"14296000450";"132893";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ0250009K";"2018-05-11";"2018-05-11";
"14296000451";"132896";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608QB";"2018-05-11";"2018-05-11";
"14296000452";"132887";"Maintenance";"Equipamento Usado - com avarias";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ24250ATP";"2018-05-11";"2018-05-11";
"14296000453";"109315";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ430603CF";"2018-05-11";"2018-05-11";
"14296000454";"113480";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601PC";"2018-05-11";"2018-05-11";
"14296000455";"113469";"Maintenance";"Equipamento Usado - com avarias";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ376601NG";"2018-05-11";"2018-05-11";
"14296000456";"109662";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522609CN";"2018-05-11";"2018-05-11";
"14296000457";"132897";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"15WZ446701KA";"2018-05-11";"2018-05-11";
"14296000458";"125669";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"10WZ22555441";"2018-05-11";"2018-05-11";
"14296000459";"113804";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602EF";"2018-05-11";"2018-05-11";
"14296000460";"132873";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ215507H7";"2018-05-11";"2018-05-11";
"14296000461";"132858";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ430602UH";"2018-05-11";"2018-05-11";
"14296000462";"132857";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ0240019N";"2018-05-11";"2018-05-11";
"14296000463";"109682";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608CW";"2018-05-11";"2018-05-11";
"14296000464";"132863";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608WL";"2018-05-11";"2018-05-11";
"14296000465";"113963";"Maintenance";"Equipamento Usado - com avarias";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ376601MR";"2018-05-11";"2018-05-11";
"14296000466";"113627";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ1516031G";"2018-05-11";"2018-05-11";
"14296000467";"113916";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600ST";"2018-05-11";"2018-05-11";
